patientid, geneid, expression_value
patient34,79,1670059.95
patient34,80,369866.51
patient34,81,838136.61
patient34,82,675662.52
patient34,83,407118.24
patient34,84,1477528.48
patient34,85,1500115.48
patient34,86,1104007.49
patient34,87,1338267.42
patient34,88,-133428.55
patient34,89,308960.50
patient34,90,472374.56
patient34,91,1734495.25
patient34,92,-24248.70
patient34,93,1093616.32
patient34,94,458471.14
patient34,95,456224.74
patient34,96,-104872.59
patient34,97,1854272.91
patient34,98,983491.80
patient34,99,1753616.91
patient35,0,1048323.15
patient35,1,796289.33
patient35,2,1195962.33
patient35,3,1467344.73
patient35,4,1902748.79
patient35,5,119628.74
patient35,6,1221807.32
patient35,7,1767070.41
patient35,8,510979.71
patient35,9,1085654.35
patient35,10,1048702.39
patient35,11,1427675.17
patient35,12,1846789.52
patient35,13,1678403.82
patient35,14,1011356.48
patient35,15,1441722.02
patient35,16,1557010.71
patient35,17,-173464.62
patient35,18,495147.04
patient35,19,901211.78
patient35,20,316234.79
patient35,21,376048.57
patient35,22,1592487.22
patient35,23,1646253.49
patient35,24,564055.74
patient35,25,324736.21
patient35,26,543928.49
patient35,27,1970892.45
patient35,28,1803019.99
patient35,29,1797397.00
patient35,30,1905798.79
patient35,31,736433.31
patient35,32,568601.66
patient35,33,1850774.15
patient35,34,1362589.13
patient35,35,1924265.25
patient35,36,1669911.50
patient35,37,1566967.52
patient35,38,55351.63
patient35,39,1319304.13
patient35,40,167565.70
patient35,41,1008048.37
patient35,42,1486984.21
patient35,43,688221.38
patient35,44,-4664.59
patient35,45,1114184.46
patient35,46,1856913.99
patient35,47,1835665.48
patient35,48,128288.50
patient35,49,1162469.14
patient35,50,-128042.19
patient35,51,1589184.23
patient35,52,757703.73
patient35,53,711423.94
patient35,54,710815.91
patient35,55,163018.24
patient35,56,1820623.01
patient35,57,759937.48
patient35,58,639925.29
patient35,59,1044343.62
patient35,60,1202341.63
patient35,61,46559.19
patient35,62,1235848.82
patient35,63,667077.33
patient35,64,407744.73
patient35,65,1236020.27
patient35,66,793534.67
patient35,67,717039.83
patient35,68,747865.39
patient35,69,-117158.35
patient35,70,600795.41
patient35,71,1276612.57
patient35,72,970396.49
patient35,73,1169660.37
patient35,74,1159746.55
patient35,75,949699.71
patient35,76,1464126.94
patient35,77,1989165.94
patient35,78,1363674.43
patient35,79,-152644.49
patient35,80,434106.46
patient35,81,1015301.13
patient35,82,1840020.89
patient35,83,86454.78
patient35,84,126692.88
patient35,85,278258.03
patient35,86,-173465.97
patient35,87,1275491.25
patient35,88,53225.37
patient35,89,673719.34
patient35,90,1838818.54
patient35,91,-12559.35
patient35,92,1786450.79
patient35,93,814496.88
patient35,94,1740064.48
patient35,95,1549237.45
patient35,96,1002731.34
patient35,97,456520.99
patient35,98,1501111.13
patient35,99,346272.37
patient36,0,223826.19
patient36,1,1420934.71
patient36,2,1233737.25
patient36,3,-170793.04
patient36,4,-116871.79
patient36,5,1838423.75
patient36,6,186278.95
patient36,7,1981711.91
patient36,8,1108948.26
patient36,9,362655.96
patient36,10,1288794.34
patient36,11,85549.10
patient36,12,1080393.09
patient36,13,458121.08
patient36,14,320858.70
patient36,15,209748.91
patient36,16,54775.03
patient36,17,1352965.11
patient36,18,1455063.94
patient36,19,202723.25
patient36,20,446704.86
patient36,21,1319587.93
patient36,22,1718859.71
patient36,23,1060016.60
patient36,24,1289320.24
patient36,25,1957675.90
patient36,26,651826.40
patient36,27,249837.41
patient36,28,1653162.79
patient36,29,867423.40
patient36,30,1666881.81
patient36,31,1325177.62
patient36,32,930686.97
patient36,33,798824.49
patient36,34,1150637.14
patient36,35,-2837.04
patient36,36,1558037.94
patient36,37,1685248.65
patient36,38,338871.38
patient36,39,1631645.83
patient36,40,187568.78
patient36,41,791571.06
patient36,42,1375410.64
patient36,43,280736.89
patient36,44,661550.19
patient36,45,687277.58
patient36,46,1219133.31
patient36,47,1386835.30
patient36,48,419396.16
patient36,49,1068190.11
patient36,50,1458295.58
patient36,51,1428402.58
patient36,52,1939764.48
patient36,53,308312.62
patient36,54,-184142.49
patient36,55,1186056.91
patient36,56,1053762.38
patient36,57,481170.74
patient36,58,484483.72
patient36,59,1094774.62
patient36,60,379329.13
patient36,61,-39760.02
patient36,62,1678492.88
patient36,63,1611792.58
patient36,64,1481124.43
patient36,65,982295.84
patient36,66,547892.76
patient36,67,-41643.08
patient36,68,61092.00
patient36,69,566423.84
patient36,70,1186874.15
patient36,71,271201.99
patient36,72,388263.33
patient36,73,1641647.93
patient36,74,1755609.53
patient36,75,1550577.17
patient36,76,-128366.16
patient36,77,1573730.95
patient36,78,640210.40
patient36,79,-10974.62
patient36,80,609228.07
patient36,81,1145088.19
patient36,82,788373.39
patient36,83,1614584.86
patient36,84,345233.98
patient36,85,1905855.21
patient36,86,-78740.45
patient36,87,122959.78
patient36,88,1543877.40
patient36,89,601922.26
patient36,90,827439.75
patient36,91,1125111.40
patient36,92,90162.74
patient36,93,724785.88
patient36,94,1335121.19
patient36,95,1361983.23
patient36,96,1432156.56
patient36,97,989311.80
patient36,98,-78880.36
patient36,99,39401.99
patient37,0,1968654.36
patient37,1,1584633.03
patient37,2,490291.96
patient37,3,1469905.06
patient37,4,1477784.51
patient37,5,1671136.81
patient37,6,1118756.49
patient37,7,1031998.71
patient37,8,1347659.30
patient37,9,905038.87
patient37,10,874412.90
patient37,11,1214566.66
patient37,12,163414.43
patient37,13,355620.08
patient37,14,1097533.17
patient37,15,699325.33
patient37,16,494519.51
patient37,17,-165773.24
patient37,18,1670144.97
patient37,19,1801040.76
patient37,20,587335.84
patient37,21,751480.19
patient37,22,796082.14
patient37,23,786548.52
patient37,24,10013.40
patient37,25,1884538.04
patient37,26,61121.98
patient37,27,842593.21
patient37,28,173502.31
patient37,29,61297.62
patient37,30,1440876.01
patient37,31,15421.32
patient37,32,1997432.26
patient37,33,581757.52
patient37,34,1955313.23
patient37,35,1776540.92
patient37,36,1150582.85
patient37,37,1870109.62
patient37,38,-83575.95
patient37,39,413024.37
patient37,40,328199.10
patient37,41,701010.00
patient37,42,639042.86
patient37,43,211842.03
patient37,44,1109363.63
patient37,45,1377755.07
patient37,46,-49877.38
patient37,47,1923201.97
patient37,48,1927660.59
patient37,49,1163552.71
patient37,50,-145531.81
patient37,51,164015.25
patient37,52,1470555.41
patient37,53,835668.50
patient37,54,1030566.06
patient37,55,-108796.78
patient37,56,1253644.01
patient37,57,1500369.81
patient37,58,253082.71
patient37,59,1896029.65
patient37,60,249334.26
patient37,61,1945827.63
patient37,62,626460.16
patient37,63,726235.28
patient37,64,262952.44
patient37,65,882793.03
patient37,66,1252651.99
patient37,67,-135510.97
patient37,68,-39154.95
patient37,69,1342574.58
patient37,70,751289.73
patient37,71,1403753.30
patient37,72,507057.90
patient37,73,323716.94
patient37,74,939111.49
patient37,75,142901.96
patient37,76,619882.67
patient37,77,1098220.15
patient37,78,799442.51
patient37,79,307686.79
patient37,80,-180439.88
patient37,81,1568148.56
patient37,82,1330536.58
patient37,83,1413042.22
patient37,84,1990577.69
patient37,85,1384621.94
patient37,86,147067.88
patient37,87,-111574.84
patient37,88,365061.39
patient37,89,21939.50
patient37,90,1973836.19
patient37,91,1133185.71
patient37,92,508342.04
patient37,93,161724.99
patient37,94,-78948.81
patient37,95,184587.23
patient37,96,1944172.70
patient37,97,1068575.97
patient37,98,1038676.72
patient37,99,235972.23
patient38,0,1685691.91
patient38,1,5804.43
patient38,2,537630.43
patient38,3,612729.78
patient38,4,1627242.63
patient38,5,1862678.84
patient38,6,1413129.68
patient38,7,1940422.44
patient38,8,-1975.31
patient38,9,1992715.90
patient38,10,1565449.42
patient38,11,573448.29
patient38,12,404389.09
patient38,13,1822980.80
patient38,14,-137365.43
patient38,15,1176715.49
patient38,16,1951482.12
patient38,17,1297524.84
patient38,18,1366422.46
patient38,19,1210709.60
patient38,20,1362336.29
patient38,21,799041.38
patient38,22,1161192.27
patient38,23,801712.43
patient38,24,-118527.88
patient38,25,1836664.34
patient38,26,937369.90
patient38,27,1939766.48
patient38,28,109475.83
patient38,29,231238.60
patient38,30,1003027.03
patient38,31,1451622.49
patient38,32,212262.98
patient38,33,-118811.57
patient38,34,508333.73
patient38,35,709806.60
patient38,36,898573.18
patient38,37,1853710.23
patient38,38,1169166.40
patient38,39,1017542.83
patient38,40,-223.36
patient38,41,1128270.43
patient38,42,1559899.57
patient38,43,1812541.81
patient38,44,1987507.54
patient38,45,1086998.97
patient38,46,963370.67
patient38,47,1891623.55
patient38,48,1712625.80
patient38,49,796502.49
patient38,50,1399489.73
patient38,51,1922819.31
patient38,52,549966.91
patient38,53,1590348.40
patient38,54,-176774.41
patient38,55,1297178.39
patient38,56,-78123.63
patient38,57,74477.51
patient38,58,1249185.49
patient38,59,1902054.97
patient38,60,676927.55
patient38,61,1437807.43
patient38,62,-148649.83
patient38,63,1029788.67
patient38,64,1682932.15
patient38,65,1359052.69
patient38,66,407324.60
patient38,67,612719.54
patient38,68,223806.84
patient38,69,204071.44
patient38,70,397683.66
patient38,71,1212986.65
patient38,72,1118950.99
patient38,73,863713.86
patient38,74,52080.13
patient38,75,1537175.90
patient38,76,454939.86
patient38,77,392399.63
patient38,78,919116.31
patient38,79,-107590.10
patient38,80,1601740.97
patient38,81,1883828.94
patient38,82,82617.53
patient38,83,1656796.57
patient38,84,643581.25
patient38,85,665117.33
patient38,86,486273.24
patient38,87,1682741.78
patient38,88,872680.09
patient38,89,944270.92
patient38,90,-23320.09
patient38,91,254765.42
patient38,92,916674.07
patient38,93,767981.96
patient38,94,-149068.90
patient38,95,1104136.09
patient38,96,911445.28
patient38,97,1200897.48
patient38,98,1014020.32
patient38,99,1483998.00
patient39,0,-116303.49
patient39,1,417603.46
patient39,2,1022513.97
patient39,3,261643.96
patient39,4,1381164.40
patient39,5,133792.58
patient39,6,1468353.28
patient39,7,1313388.89
patient39,8,228479.75
patient39,9,1094660.24
patient39,10,1448766.47
patient39,11,1461906.35
patient39,12,1122126.71
patient39,13,1585168.90
patient39,14,-102797.15
patient39,15,829946.58
patient39,16,763143.11
patient39,17,88778.75
patient39,18,1872243.88
patient39,19,1494049.13
patient39,20,1156846.16
patient39,21,724817.99
patient39,22,1670644.79
patient39,23,87794.04
patient39,24,1435701.97
patient39,25,1817915.66
patient39,26,562661.70
patient39,27,-62887.72
patient39,28,1955752.25
patient39,29,617917.04
patient39,30,91901.35
patient39,31,-37763.93
patient39,32,-142939.47
patient39,33,150717.07
patient39,34,288948.72
patient39,35,72463.84
patient39,36,-6804.12
patient39,37,794925.84
patient39,38,1208079.85
patient39,39,461241.45
patient39,40,245143.22
patient39,41,583854.81
patient39,42,1858619.48
patient39,43,1801164.58
patient39,44,104858.27
patient39,45,305476.39
patient39,46,1020379.36
patient39,47,1470971.13
patient39,48,205076.20
patient39,49,1577371.35
patient39,50,338811.96
patient39,51,1019589.73
patient39,52,511122.00
patient39,53,939715.19
patient39,54,979298.49
patient39,55,2002610.45
patient39,56,1405655.14
patient39,57,1578403.48
patient39,58,60754.47
patient39,59,778650.98
patient39,60,148547.59
patient39,61,1085337.13
patient39,62,412673.79
patient39,63,1469905.46
patient39,64,1688055.35
patient39,65,337358.05
patient39,66,1230906.38
patient39,67,1664908.35
patient39,68,1777356.20
patient39,69,1751135.02
patient39,70,-11727.87
patient39,71,626029.66
patient39,72,48790.83
patient39,73,1144934.62
patient39,74,745037.35
patient39,75,1369629.26
patient39,76,16640.25
patient39,77,-55346.68
patient39,78,1958380.59
patient39,79,638923.96
patient39,80,521585.60
patient39,81,240433.10
patient39,82,1784472.47
patient39,83,-15470.09
patient39,84,1211053.04
patient39,85,1335825.64
patient39,86,1752294.51
patient39,87,1211727.94
patient39,88,1300631.32
patient39,89,1592216.35
patient39,90,114383.71
patient39,91,1118523.39
patient39,92,1300554.40
patient39,93,232885.50
patient39,94,1043114.08
patient39,95,146453.81
patient39,96,619455.27
patient39,97,96541.44
patient39,98,914311.14
patient39,99,628520.98
patient40,0,1007909.62
patient40,1,1917401.08
patient40,2,-118416.98
patient40,3,1366612.13
patient40,4,1549356.45
patient40,5,397537.09
patient40,6,1089451.64
patient40,7,1774338.68
patient40,8,1067207.38
patient40,9,1622477.24
patient40,10,458887.05
patient40,11,1214170.86
patient40,12,971197.96
patient40,13,1262720.91
patient40,14,877086.08
patient40,15,1030619.14
patient40,16,1275853.64
patient40,17,1384648.44
patient40,18,-131168.14
patient40,19,810809.76
patient40,20,1226933.98
patient40,21,635319.40
patient40,22,816989.13
patient40,23,1363369.17
patient40,24,1750180.22
patient40,25,-128955.23
patient40,26,1862570.06
patient40,27,1958256.54
patient40,28,-85649.83
patient40,29,-151170.50
patient40,30,977060.82
patient40,31,615409.37
patient40,32,7345.86
patient40,33,1256319.96
patient40,34,1234476.94
patient40,35,841325.51
patient40,36,813717.38
patient40,37,1942361.20
patient40,38,498748.91
patient40,39,-109048.72
patient40,40,1072220.79
patient40,41,1250757.50
patient40,42,-173917.40
patient40,43,1078400.02
patient40,44,1350538.79
patient40,45,678308.34
patient40,46,1608259.14
patient40,47,693309.27
patient40,48,-148692.33
patient40,49,1690315.53
patient40,50,1417981.28
patient40,51,1959676.82
patient40,52,815257.09
patient40,53,533734.49
patient40,54,464523.74
patient40,55,138389.93
patient40,56,-186103.69
patient40,57,802947.84
patient40,58,225643.66
patient40,59,188946.61
patient40,60,1717434.55
patient40,61,1298853.88
patient40,62,22028.70
patient40,63,-146619.41
patient40,64,591868.68
patient40,65,220746.76
patient40,66,228496.22
patient40,67,1346207.96
patient40,68,1978853.65
patient40,69,1501462.14
patient40,70,1864650.49
patient40,71,865472.74
patient40,72,1753470.56
patient40,73,1721033.22
patient40,74,142720.43
patient40,75,157968.05
patient40,76,1680071.96
patient40,77,1569937.58
patient40,78,1496036.94
patient40,79,1795857.29
patient40,80,1873109.36
patient40,81,226768.01
patient40,82,1486728.65
patient40,83,316225.11
patient40,84,1245352.27
patient40,85,738561.09
patient40,86,566692.70
patient40,87,1574483.77
patient40,88,-155208.88
patient40,89,440360.49
patient40,90,269891.67
patient40,91,1150077.76
patient40,92,611268.71
patient40,93,242133.08
patient40,94,1853950.20
patient40,95,1022589.69
patient40,96,1457.73
patient40,97,952821.24
patient40,98,171895.99
patient40,99,1728183.95
patient41,0,1227426.02
patient41,1,138310.88
patient41,2,-100130.98
patient41,3,-113839.64
patient41,4,823637.39
patient41,5,-69880.36
patient41,6,1162940.33
patient41,7,302706.76
patient41,8,765319.42
patient41,9,1806741.16
patient41,10,1837687.35
patient41,11,1452138.63
patient41,12,531567.40
patient41,13,1175781.63
patient41,14,655637.90
patient41,15,1916619.71
patient41,16,1751228.52
patient41,17,905050.35
patient41,18,435939.84
patient41,19,88924.08
patient41,20,394408.78
patient41,21,1377073.29
patient41,22,1467677.33
patient41,23,-76940.01
patient41,24,606704.20
patient41,25,299661.03
patient41,26,1144871.74
patient41,27,1515785.97
patient41,28,-1038.70
patient41,29,433343.64
patient41,30,1345364.90
patient41,31,353855.05
patient41,32,1912353.05
patient41,33,1579871.37
patient41,34,453786.87
patient41,35,375725.95
patient41,36,967455.11
patient41,37,1443593.44
patient41,38,1023159.76
patient41,39,-153141.28
patient41,40,1425251.68
patient41,41,1752393.16
patient41,42,485162.14
patient41,43,650779.00
patient41,44,150659.65
patient41,45,376888.17
patient41,46,-5714.81
patient41,47,501009.67
patient41,48,1773837.04
patient41,49,112890.68
patient41,50,299277.84
patient41,51,1938986.45
patient41,52,1950989.94
patient41,53,643773.56
patient41,54,184893.27
patient41,55,1657551.63
patient41,56,262563.43
patient41,57,970004.87
patient41,58,1305725.23
patient41,59,490128.87
patient41,60,589102.13
patient41,61,482182.94
patient41,62,1583425.73
patient41,63,129691.07
patient41,64,352235.16
patient41,65,132396.42
patient41,66,85913.07
patient41,67,-22497.94
patient41,68,1797701.15
patient41,69,1639094.41
patient41,70,22794.99
patient41,71,1672903.62
patient41,72,1356128.68
patient41,73,2001817.47
patient41,74,1958667.35
patient41,75,206031.34
patient41,76,1250761.36
patient41,77,1021738.58
patient41,78,1024614.38
patient41,79,319256.19
patient41,80,355394.21
patient41,81,1107482.10
patient41,82,1422732.24
patient41,83,85346.59
patient41,84,1125927.64
patient41,85,759428.40
patient41,86,536083.55
patient41,87,729144.17
patient41,88,1149281.08
patient41,89,173613.01
patient41,90,122990.02
patient41,91,1221764.21
patient41,92,-110906.14
patient41,93,1184776.37
patient41,94,1440524.09
patient41,95,946127.95
